id,atypeId,description,etypeId,traits,iconIndex,name,note,price,params0,params1,params2,params3,params4,params5,params6,params7
411,6,"Oh! How the bells / Sweet golden bells / All seem to say, / “Cast ‘Burst of Flames’” Increases Perception by 7. Limited Edition 2019-2020 Winter Gear.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Bell Crown,head_special_winter2020Mage,60,0,0,0,0,0,0,7,7
412,6,Please remove it from your head before attempting to brew chai or coffee with it. Increases Intelligence by 7. Limited Edition 2019-2020 Winter Gear.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Star Anise Emblem,head_special_winter2020Healer,60,0,0,0,0,7,0,0,0
413,6,You've received an Outrageous Party Hat! Wear it with pride while ringing in the New Year! Confers no benefit.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Outrageous Party Hat,head_special_nye2019,0,0,0,0,0,0,0,0,0
414,6,"So vibrant and valuable, you'll be tempted to steal it off your own head. Increases Perception by 9. Limited Edition 2020 Spring Gear.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Lapis Kabuto,head_special_spring2020Rogue,60,0,0,0,0,0,0,9,9
415,6,Your enemies' blows will glance off this beetle-inspired helm! Increases Strength by 9. Limited Edition 2020 Spring Gear.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Beetle Helm,head_special_spring2020Warrior,60,0,0,9,0,0,0,0,0
416,6,"Is the sky clear? Humidity low? Don't worry, we've got you. Moisten your magic without dampening your spirits! Increases Perception by 7. Limited Edition 2020 Spring Gear.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Drip Top Cap,head_special_spring2020Mage,60,0,0,0,0,0,0,7,7
417,6,Beguile your foes with this headpiece made of flowers! Increases Intelligence by 7. Limited Edition 2020 Spring Gear.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Iris Fascinator,head_special_spring2020Healer,60,0,0,0,0,7,0,0,0
418,7,This winged circlet imbues the wearer with the speed of the wind! Confers no benefit. February 2014 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Winged Helm,head_mystery_201402,0,0,0,0,0,0,0,0,0
419,7,Burn away the procrastination! Confers no benefit. May 2014 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Flame of Mind,head_mystery_201405,0,0,0,0,0,0,0,0,0
420,7,The tentacles of this helm gather up magical energy from the water. Confers no benefit. June 2014 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Crown of Tentacles,head_mystery_201406,0,0,0,0,0,0,0,0,0
421,7,"This helm makes it easy to explore underwater! It sort of makes you look like a googly-eyed fish, too. Very retro! Confers no benefit. July 2014 Subscriber Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Undersea Explorer Helm,head_mystery_201407,0,0,0,0,0,0,0,0,0
422,7,This blazing crown gives its wearer great strength of will. Confers no benefit. August 2014 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Sun Crown,head_mystery_201408,0,0,0,0,0,0,0,0,0
423,7,"This is the traditional helmet worn in the beloved Habitican sport of Balance Ball, which consists of covering yourself with heavy protective gear and then committing to a healthy work-life balance..... WHILE PURSUED BY HIPPOGRIFFS. Confers no benefit. November 2014 Subscriber Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Steel Helm of Sporting,head_mystery_201411,0,0,0,0,0,0,0,0,0
424,7,Who's a penguin? Confers no benefit. December 2014 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Penguin Hat,head_mystery_201412,0,0,0,0,0,0,0,0,0
425,7,"The constellations flicker and swirl in this helm, guiding the wearer's thoughts towards focus. Confers no benefit. January 2015 Subscriber Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Starry Helm,head_mystery_201501,0,0,0,0,0,0,0,0,0
426,7,The green plume on this iron helm waves proudly. Confers no benefit. May 2015 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Green Knight Helm,head_mystery_201505,0,0,0,0,0,0,0,0,0
427,7,This cozy cheetah hat is very fuzzy! Confers no benefit. August 2015 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Cheetah Hat,head_mystery_201508,0,0,0,0,0,0,0,0,0
428,7,"This IS a mask, right? Confers no benefit. September 2015 Subscriber Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Werewolf Mask,head_mystery_201509,0,0,0,0,0,0,0,0,0
429,7,Count the number of rings to learn how old this crown is. Confers no benefit. November 2015 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Log Crown,head_mystery_201511,0,0,0,0,0,0,0,0,0
430,7,These flames burn cold with pure intellect. Confers no benefit. December 2015 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Winter Flame,head_mystery_201512,0,0,0,0,0,0,0,0,0
431,7,"Stay resolute, brave champion! Confers no benefit. January 2016 Subscriber Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Helm of True Resolve,head_mystery_201601,0,0,0,0,0,0,0,0,0
432,7,Shield your identity from all your admirers. Confers no benefit. February 2016 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Heartbreaker Hood,head_mystery_201602,0,0,0,0,0,0,0,0,0
433,7,This top hat is a magical good-luck charm. Confers no benefit. March 2016 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Lucky Hat,head_mystery_201603,0,0,0,0,0,0,0,0,0
434,7,These woven flowers make a surprisingly strong helm! Confers no benefit. April 2016 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Crown o' Flowers,head_mystery_201604,0,0,0,0,0,0,0,0,0
435,7,"Seventy-six dragons led the big parade, with a hundred and ten gryphons close at hand! Confers no benefit. May 2016 Subscriber Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Marching Bard Hat,head_mystery_201605,0,0,0,0,0,0,0,0,0
436,7,Hum the tune of the ocean as you blend in with the frolicking seals! Confers no benefit. June 2016 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Selkie Cap,head_mystery_201606,0,0,0,0,0,0,0,0,0
437,7,The kelp growing from this helm helps camouflage you. Confers no benefit. July 2016 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Seafloor Rogue Helm,head_mystery_201607,0,0,0,0,0,0,0,0,0
438,7,This crackling helm conducts electricity! Confers no benefit. August 2016 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Helm of Lightning,head_mystery_201608,0,0,0,0,0,0,0,0,0
439,7,You'll never want to remooooove this cow hat. Confers no benefit. September 2016 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Cow Hat,head_mystery_201609,0,0,0,0,0,0,0,0,0
440,7,These flames will awaken your ghostly power. Confers no benefit. October 2016 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Spectral Flame,head_mystery_201610,0,0,0,0,0,0,0,0,0
441,7,You're guaranteed to be the fanciest person at the feast in this plumed chapeau. Confers no benefit. November 2016 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Fancy Feasting Hat,head_mystery_201611,0,0,0,0,0,0,0,0,0
442,7,This tall and splendid helm adds a magnificent element to your holiday apparel! Confers no benefit. December 2016 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Nutcracker Helm,head_mystery_201612,0,0,0,0,0,0,0,0,0
443,7,"Though this hood conceals your face, it only magnifies your powers of attraction! Confers no benefit. February 2017 Subscriber Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Heartstealer Hood,head_mystery_201702,0,0,0,0,0,0,0,0,0
444,7,The soft light reflected from this horned helm will soothe even the most enraged foe. Confers no benefit. March 2017 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Shimmer Helm,head_mystery_201703,0,0,0,0,0,0,0,0,0
445,7,Habitica is known for its fierce and productive Gryphon Warriors! Join their prestigious ranks when you don this feathery helm. Confers no benefit. May 2017 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Feathered Fighter Helm,head_mystery_201705,0,0,0,0,0,0,0,0,0
446,7,Need some extra hands for your tasks? This translucent jelly helm has quite a few tentacles to lend you help! Confers no benefit. July 2017 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Jellymancer Helm,head_mystery_201707,0,0,0,0,0,0,0,0,0
447,7,This helm makes you look intimidating... but it won't do any favors for your depth perception! Confers no benefit. October 2017 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Imperious Imp Helm,head_mystery_201710,0,0,0,0,0,0,0,0,0
448,7,This crown will bring light and warmth to even the darkest winter night. Confers no benefit. December 2017 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Candlemancer Crown,head_mystery_201712,0,0,0,0,0,0,0,0,0
449,7,"The antennae on this helm act as cute dowsing rods, detecting feelings of love and support nearby. Confers no benefit. February 2018 Subscriber Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Love Bug Helm,head_mystery_201802,0,0,0,0,0,0,0,0,0
450,7,"Although its appearance is quite decorative, you can engage the wings on this circlet for extra lift! Confers no benefit. March 2018 Subscriber Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Daring Dragonfly Circlet,head_mystery_201803,0,0,0,0,0,0,0,0,0
451,7,This helm will make you the proudest and prettiest (possibly also the loudest) bird in town. Confers no benefit. May 2018 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Phenomenal Peacock Helm,head_mystery_201805,0,0,0,0,0,0,0,0,0
452,7,The mesmerizing light atop this helm will call all the creatures of the sea to your side. We urge you to use your glowy powers of attraction for good! Confers no benefit. June 2018 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Alluring Anglerfish Helm,head_mystery_201806,0,0,0,0,0,0,0,0,0
453,7,The strong scales on this helm will protect you from any manner of oceanic foe. Confers no benefit. July 2018 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Sea Serpent Helm,head_mystery_201807,0,0,0,0,0,0,0,0,0
454,7,The glowing horns on this cowl will light your way through underground caverns. Confers no benefit. August 2018 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Lava Dragon Cowl,head_mystery_201808,0,0,0,0,0,0,0,0,0
455,7,The last flowers of autumn's warm days are a reminder of the beauty of the season. Confers no benefit. September 2018 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Crown of Autumn Flowers,head_mystery_201809,0,0,0,0,0,0,0,0,0
456,7,"If you find yourself traveling through a spooky place, the glowing red eyes of this helm will surely scare away any enemies in your path. Confers no benefit. October 2018 Subscriber Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Dark Forest Helm,head_mystery_201810,0,0,0,0,0,0,0,0,0
457,7,Wear this feathered hat to stand out at even the fanciest wizardly gatherings! Confers no benefit. November 2018 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Splendid Sorcerer's Hat,head_mystery_201811,0,0,0,0,0,0,0,0,0
458,7,The glowing gems on this helm contain light magically captured from winter auroras. Confers no benefit. January 2019 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Polaris Helm,head_mystery_201901,0,0,0,0,0,0,0,0,0
459,7,"Some may call you an egghead, but that's OK because you know how to take a yolk. Confers no benefit. March 2019 Subscriber Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Sunny Side Up Helm,head_mystery_201903,0,0,0,0,0,0,0,0,0
460,7,"The opals in this circlet shine in every color of the rainbow, giving it a variety of magical properties. Confers no benefit. April 2019 Subscriber Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Opulent Opal Circlet,head_mystery_201904,0,0,0,0,0,0,0,0,0
461,7,Nothing says “I'm relaxing here!” like a backwards cap. Confers no benefit. July 2019 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Backwards Cap,head_mystery_201907,0,0,0,0,0,0,0,0,0
462,7,"Every acorn needs a hat! Er, cupule, if you want to get technical about it. Confers no benefit. September 2019 Subscriber Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Affable Acorn Hat,head_mystery_201909,0,0,0,0,0,0,0,0,0
463,7,These flames reveal arcane secrets before your very eyes! Confers no benefit. October 2019 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Cryptic Flame,head_mystery_201910,0,0,0,0,0,0,0,0,0
464,7,"Each of the crystal points attached to this hat endows you with a special power: mystic clairvoyance, arcane wisdom, and... sorcerous plate spinning? All right then. Confers no benefit. November 2019 Subscriber Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Charmed Crystal Hat,head_mystery_201911,0,0,0,0,0,0,0,0,0
465,7,This glittering snowflake grants you resistance to the biting cold no matter how high you fly! Confers no benefit. December 2019 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Polar Pixie Crown,head_mystery_201912,0,0,0,0,0,0,0,0,0
466,7,"Your hearing will be so sharp, you'll hear the stars twinkling and the moon spinning. Confers no benefit. January 2020 Subscriber Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Fabled Fox Ears,head_mystery_202001,0,0,0,0,0,0,0,0,0
467,7,"Be careful, this helm is sharp in more ways than one! Confers no benefit. March 2020 Subscriber Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Barbed Helm,head_mystery_202003,0,0,0,0,0,0,0,0,0
468,7,A fancy top hat for the finest of gentlefolk! January 3015 Subscriber Item. Confers no benefit.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Fancy Top Hat,head_mystery_301404,0,0,0,0,0,0,0,0,0
469,7,"A basic top hat, just begging to be paired with some fancy head accessories. Confers no benefit. May 3015 Subscriber Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Basic Top Hat,head_mystery_301405,0,0,0,0,0,0,0,0,0
470,7,The feathers for this hat were donated by Miss Prue's Finishing School for Fancy Peacocks. Wear them with pride! Confers no benefit. March 3017 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Fancy Feather Hat,head_mystery_301703,0,0,0,0,0,0,0,0,0
471,7,What could be more pleasant than a plume from a pheasant? Confers no benefit. April 3017 Subscriber Item.,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Pheasant Plume Hat,head_mystery_301704,0,0,0,0,0,0,0,0,0
472,8,"This crown strengthens health and sharpens senses, especially when the moon is full. Increases Constitution by 7 and Perception by 7. Enchanted Armoire: Soothing Lunar Set (Item 1 of 3).",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Soothing Lunar Crown,head_armoire_lunarCrown,100,0,0,0,7,0,7,7,7
473,8,"Become strong, tough, and smart while wearing this beautiful Red Hairbow! Increases Strength by 5, Constitution by 5, and Intelligence by 5. Enchanted Armoire: Red Hairbow Set (Item 1 of 2).",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Red Hairbow,head_armoire_redHairbow,100,0,0,5,5,5,5,0,0
474,8,"Many spells have been sewn into this simple hat, giving it a pleasing purple color. Increases Perception by 5, Intelligence by 5, and Constitution by 5. Enchanted Armoire: Independent Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Violet Floppy Hat,head_armoire_violetFloppyHat,100,0,0,0,5,5,5,5,5
475,8,To be a gladiator you must be not only strong.... but cunning. Increases Intelligence by 7 and Perception by 7. Enchanted Armoire: Gladiator Set (Item 1 of 3).,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Gladiator Helm,head_armoire_gladiatorHelm,100,0,0,0,0,7,0,7,7
476,8,"Round up your pets and wrangle your mounts while wearing this magical Rancher Hat! Increases Strength by 5, Perception by 5, and Intelligence by 5. Enchanted Armoire: Rancher Set (Item 1 of 3).",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Rancher Hat,head_armoire_rancherHat,100,0,0,5,0,5,0,5,5
477,8,"Hooray for the ruler, mighty and strong! Increases Strength by 10. Enchanted Armoire: Royal Set (Item 1 of 3).",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Royal Crown,head_armoire_royalCrown,100,0,0,10,0,0,0,0,0
478,8,"Become perceptive, tough, and smart while wearing this beautiful Blue Hairbow! Increases Perception by 5, Constitution by 5, and Intelligence by 5. Enchanted Armoire: Blue Hairbow Set (Item 1 of 2).",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Blue Hairbow,head_armoire_blueHairbow,100,0,0,0,5,5,5,5,5
479,8,These golden laurels reward those who have conquered bad habits. Increases Perception and Constitution by 8 each. Enchanted Armoire: Golden Toga Set (Item 2 of 3).,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Golden Laurels,head_armoire_goldenLaurels,100,0,0,0,8,0,8,8,8
480,8,"Fiercely hammered from iron, this horned helmet is nearly impossible to break. Increases Constitution by 9 and Strength by 7. Enchanted Armoire: Horned Iron Set (Item 1 of 3).",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Horned Iron Helm,head_armoire_hornedIronHelm,100,0,0,7,9,0,9,0,0
481,8,"Become perceptive, strong, and smart while wearing this beautiful Yellow Hairbow! Increases Perception, Strength, and Intelligence by 5 each. Enchanted Armoire: Yellow Hairbow Set (Item 1 of 2).",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Yellow Hairbow,head_armoire_yellowHairbow,100,0,0,5,0,5,0,5,5
482,8,"Many spells have been sewn into this simple hat, giving it a radiant red color. Increases Constitution, Intelligence, and Perception by 6 each. Enchanted Armoire: Red Loungewear Set (Item 1 of 3).",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Red Floppy Hat,head_armoire_redFloppyHat,100,0,0,0,6,6,6,6,6
483,8,"An authentic hat worn by the doctors who battle the Plague of Procrastination! Increases Strength by 6, Intelligence by 5, and Constitution by 5. Enchanted Armoire: Plague Doctor Set (Item 1 of 3).",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Plague Doctor Hat,head_armoire_plagueDoctorHat,100,0,0,6,5,5,5,0,0
484,8,"This black hat is... purring. And twitching its tail. And breathing? Yeah, you just have a sleeping cat on your head. Increases Intelligence and Perception by 9 each. Enchanted Armoire: Independent Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Black Cat Hat,head_armoire_blackCat,100,0,0,0,0,9,0,9,9
485,8,"This orange hat is... purring. And twitching its tail. And breathing? Yeah, you just have a sleeping cat on your head. Increases Strength and Constitution by 9 each. Enchanted Armoire: Independent Item.",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Orange Cat Hat,head_armoire_orangeCat,100,0,0,9,9,0,9,0,0
486,8,"Many spells have been sewn into this simple hat, giving it a brilliant blue color. Increases Constitution, Intelligence, and Perception by 7 each. Enchanted Armoire: Blue Loungewear Set (Item 1 of 3).",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Blue Floppy Hat,head_armoire_blueFloppyHat,100,0,0,0,7,7,7,7,7
487,8,"Sometimes the gryphons that you herd like to chew on this headdress, but it makes you seem more intelligent nonetheless. Increases Intelligence by 9. Enchanted Armoire: Shepherd Set (Item 3 of 3).",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Shepherd Headdress,head_armoire_shepherdHeaddress,100,0,0,0,0,9,0,0,0
488,8,The design on this hat waxes and wanes with the phases of the moon. Increases Intelligence and Perception by 7 each. Enchanted Armoire: Crystal Crescent Set (Item 1 of 3).,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Crystal Crescent Hat,head_armoire_crystalCrescentHat,100,0,0,0,0,7,0,7,7
489,8,You look exactly like a dragon. The perfect camouflage... Increases Intelligence by 15. Enchanted Armoire: Dragon Tamer Set (Item 1 of 3).,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Dragon Tamer Helm,head_armoire_dragonTamerHelm,100,0,0,0,0,15,0,0,0
490,8,This bouncy wig is enough to frighten away even the fiercest foe. Increases Strength by 10. Enchanted Armoire: Barrister Set (Item 1 of 3).,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Barrister Wig,head_armoire_barristerWig,100,0,0,10,0,0,0,0,0
491,8,"The bells on this hat might distract your opponents, but they just help you focus. Increases Perception by 15. Enchanted Armoire: Jester Set (Item 1 of 3).",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Jester Cap,head_armoire_jesterCap,100,0,0,0,0,0,0,15,15
492,8,Protect your head from falling tasks! Increases Intelligence by 5. Enchanted Armoire: Miner Set (Item 1 of 3).,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Miner Helmet,head_armoire_minerHelmet,100,0,0,0,0,5,0,0,0
493,8,No archer would be complete without a jaunty cap! Increases Perception by 6. Enchanted Armoire: Basic Archer Set (Item 3 of 3).,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Basic Archer Cap,head_armoire_basicArcherCap,100,0,0,0,0,0,0,6,6
494,8,Congratulations! Your deep thoughts have earned you this thinking cap. Increases Intelligence by 9. Enchanted Armoire: Graduate Set (Item 3 of 3).,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Graduate Cap,head_armoire_graduateCap,100,0,0,0,0,9,0,0,0
495,8,"Many spells have been sewn into this simple hat, giving it a gorgeous green color. Increases Constitution, Intelligence, and Perception by 8 each. Enchanted Armoire: Green Loungewear Set (Item 1 of 3).",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Green Floppy Hat,head_armoire_greenFloppyHat,100,0,0,0,8,8,8,8,8
496,8,'Tis a cannoneer's life for me! Increases Intelligence and Perception by 15 each. Enchanted Armoire: Cannoneer Set (Item 3 of 3).,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Cannoneer Bandanna,head_armoire_cannoneerBandanna,100,0,0,0,0,15,0,15,15
497,8,This jaunty cap helps you better understand birds of prey. Increases Intelligence by 10. Enchanted Armoire: Falconer Set (Item 2 of 3).,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Falconer Cap,head_armoire_falconerCap,100,0,0,0,0,10,0,0,0
498,8,The magic ruby in this helm will help you aim with laser focus! Increases Perception by 12. Enchanted Armoire: Vermilion Archer Set (Item 3 of 3).,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Vermilion Archer Helm,head_armoire_vermilionArcherHelm,100,0,0,0,0,0,0,12,12
499,8,Your enemies will run for the hills when they see an Ogre coming their way! Increases Constitution and Strength by 7 each. Enchanted Armoire: Ogre Outfit (Item 1 of 3).,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Ogre Mask,head_armoire_ogreMask,100,0,0,7,7,0,7,0,0
500,8,"Hard-headed? No, you're just well protected. Increases Constitution by 9. Enchanted Armoire: Iron Archer Set (Item 1 of 3).",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Iron Blue Archer Helm,head_armoire_ironBlueArcherHelm,100,0,0,0,9,0,9,0,0
501,8,"This helm of leaves may look delicate, but it can protect you from inclement weather and dangerous foes. Increases Constitution by 12. Enchanted Armoire: Wood Elf Set (Item 1 of 3).",3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Wood Elf Helm,head_armoire_woodElfHelm,100,0,0,0,12,0,12,0,0
502,8,This elaborate helm is fashioned to look like a ram's head. Increases Constitution by 9 and Perception by 7. Enchanted Armoire: Ram Barbarian Set (Item 1 of 3).,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Ram Headdress,head_armoire_ramHeaddress,100,0,0,0,9,0,9,7,7
503,8,This rosy red crown isn't just eye-catching! It will also strengthen your heart against tough tasks. Increases Strength by 13. Enchanted Armoire: Queen of Hearts Set (Item 1 of 3).,3,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",132,Crown of Hearts,head_armoire_crownOfHearts,100,0,0,13,0,0,0,0,0
